episode,reward, average reward, 100-episode running mean reward
1537,143.5431,54.5972,121.1766
1538,150.2222,54.6594,121.2543
1539,158.5336,54.7268,122.7635
1540,-8.0008,54.6861,122.615
1541,152.8096,54.7498,124.404
1542,145.8048,54.8088,124.1753
1543,149.3116,54.8701,123.8602
1544,176.0378,54.9486,124.1845
1545,181.2919,55.0303,124.292
1546,127.2554,55.0771,124.0896
1547,124.8315,55.1221,123.9371
1548,156.0135,55.1873,123.727
1549,181.3286,55.2688,123.82
1550,-82.793,55.1797,121.5799
1551,184.9165,55.2633,121.8335
1552,177.4224,55.342,123.5544
1553,9.3236,55.3124,122.2017
1554,217.1507,55.4166,124.0121
1555,111.8963,55.4529,123.4544
1556,43.8196,55.4454,122.3359
1557,157.6437,55.511,123.4282
1558,153.7722,55.5741,123.5629
1559,75.9977,55.5872,122.9593
1560,169.1881,55.66,122.6614
1561,121.5635,55.7022,122.1516
1562,-159.7772,55.5643,118.9728
1563,145.8455,55.6221,118.8553
1564,-0.9141,55.5859,118.5543
1565,107.9166,55.6193,118.1028
1566,164.6546,55.689,119.3803
1567,48.5722,55.6844,118.1863
1568,156.979,55.749,117.7866
1569,144.7266,55.8057,118.9666
1570,87.7835,55.8261,118.4008
1571,178.3637,55.9041,119.7718
1572,190.2939,55.9896,120.3065
1573,4.7524,55.957,118.8134
1574,155.1775,56.0201,118.763
1575,185.0978,56.102,120.3563
1576,186.9753,56.1851,120.7004
1577,112.1673,56.2206,121.2769
1578,147.1188,56.2782,122.5562
1579,153.9288,56.34,124.4189
1580,16.3418,56.3147,124.5509
1581,-33.1217,56.2581,123.2123
1582,161.9325,56.3249,122.8948
1583,162.3477,56.3919,122.8585
1584,31.2941,56.376,122.9012
1585,150.8007,56.4356,122.7058
1586,128.4567,56.481,122.3414
1587,160.294,56.5464,122.3677
1588,44.65,56.539,122.6989
1589,153.2306,56.5998,122.6247
1590,-15.2904,56.5546,121.1842
1591,148.0461,56.6121,122.2663
1592,-33.4205,56.5555,120.3238
1593,117.7258,56.5939,120.3616
1594,148.1628,56.6514,120.1853
1595,190.2923,56.7352,120.239
1596,141.5199,56.7883,120.157
1597,167.7974,56.8578,121.4976
1598,117.7621,56.8959,121.0556
1599,173.8507,56.9691,121.4737
1600,151.5559,57.0282,122.8243
1601,187.1926,57.1095,122.9932
1602,177.9658,57.1849,123.3338
1603,136.5169,57.2344,123.3203
1604,176.9652,57.3091,123.4167
1605,41.6794,57.2993,122.3003
1606,139.5325,57.3505,121.8901
1607,176.7723,57.4248,122.3655
1608,175.2914,57.4981,122.3594
1609,127.4242,57.5416,122.045
1610,150.2242,57.5992,122.9487
1611,158.3989,57.6617,122.6846
1612,17.958,57.6371,121.3006
1613,122.5252,57.6773,122.0882
1614,133.6554,57.7244,121.9112
1615,130.6532,57.7696,121.9474
1616,193.7948,57.8537,123.3291
1617,9.0841,57.8236,121.5851
1618,96.5311,57.8475,121.4154
1619,117.4009,57.8843,121.3008
1620,149.8204,57.941,121.1222
1621,124.3439,57.982,120.8707
1622,107.3902,58.0125,120.3159
1623,124.5883,58.0535,120.2496
1624,133.5749,58.1,120.9215
1625,151.9373,58.1577,121.1526
1626,130.1223,58.202,121.0016
1627,18.1026,58.1773,119.5991
1628,165.504,58.2433,119.7385
1629,51.8858,58.2394,118.56
1630,123.0488,58.2791,119.8085
1631,139.0673,58.3287,119.4222
1632,91.981,58.3493,118.9884
1633,122.1023,58.3883,120.1746
1634,-203.2413,58.2282,117.0306
1635,155.4988,58.2877,117.1122
1636,27.5226,58.2689,115.5559
1637,167.9281,58.3359,115.7998
1638,134.6772,58.3825,115.6443
1639,220.655,58.4815,116.2655
1640,150.5125,58.5376,117.8506
1641,60.7592,58.539,116.9301
1642,169.3521,58.6065,117.1656
1643,57.5447,58.6058,116.2479
1644,18.0214,58.5811,114.6678
1645,-22.9615,58.5315,112.6253
1646,201.346,58.6183,113.3662
1647,204.8432,58.7071,114.1663
1648,10.3331,58.6777,112.7095
1649,131.1233,58.7217,112.2074
1650,23.173,58.7001,113.2671
1651,26.3975,58.6806,111.6819
1652,149.8069,58.7357,111.4057
1653,168.6889,58.8022,112.9994
1654,170.2945,58.8697,112.5308
1655,122.709,58.9082,112.639
1656,-32.3946,58.8531,111.8768
1657,181.7337,58.9273,112.1177
1658,149.2044,58.9817,112.072
1659,74.5081,58.9911,112.0571
1660,137.6469,59.0384,111.7417
1661,161.6675,59.1002,112.1428
1662,-90.2077,59.0104,112.8385
1663,164.6097,59.0739,113.0261
1664,33.6492,59.0586,113.3717
1665,35.4441,59.0444,112.647
1666,-62.8153,58.9713,110.3723
1667,144.1479,59.0224,111.3281
1668,112.6837,59.0546,110.8851
1669,122.6847,59.0927,110.6647
1670,110.5505,59.1235,110.8924
1671,133.9122,59.1682,110.4478
1672,47.0367,59.161,109.0153
1673,179.5313,59.2329,110.7631
1674,88.3615,59.2503,110.0949
1675,127.3204,59.291,109.5171
1676,146.7707,59.3432,109.1151
1677,-0.6103,59.3074,107.9873
1678,157.4378,59.3659,108.0905
1679,114.5564,59.3988,107.6968
1680,138.4973,59.4459,108.9183
1681,170.9319,59.5122,110.9589
1682,29.9912,59.4946,109.6395
1683,167.9154,59.559,109.6951
1684,172.7779,59.6263,111.11
1685,151.7784,59.681,111.1197
1686,184.0466,59.7547,111.6756
1687,121.3565,59.7913,111.2863
1688,149.4741,59.8444,112.3345
1689,140.365,59.8921,112.2059
1690,151.7444,59.9464,113.8762
1691,43.3257,59.9366,112.829
1692,185.4425,60.0108,115.0176
1693,37.7575,59.9976,114.2179
1694,176.8134,60.0666,114.5045
1695,52.9792,60.0624,113.1313
1696,117.801,60.0964,112.8941
1697,187.9837,60.1718,113.096
1698,141.5417,60.2197,113.3338
1699,95.386,60.2404,112.5491
1700,153.5008,60.2953,112.5686
1701,158.8462,60.3532,112.2851
1702,-60.4173,60.2822,109.9013
1703,20.0522,60.2586,108.7367
1704,188.3579,60.3338,108.8506
1705,127.7914,60.3734,109.7117
1706,45.1012,60.3644,108.7674
1707,157.686,60.4214,108.5765
1708,124.9228,60.4592,108.0728
1709,128.2711,60.4989,108.0813
1710,150.1935,60.5513,108.081
1711,174.4021,60.6179,108.241
1712,182.5902,60.6891,109.8874
1713,144.1783,60.7378,110.1039
1714,148.0849,60.7888,110.2482
1715,145.7435,60.8383,110.3991
1716,163.0521,60.8979,110.0917
1717,68.2482,60.9022,110.6833
1718,131.3882,60.9432,111.0319
1719,152.5596,60.9965,111.3835
1720,159.7235,61.0539,111.4825
1721,173.8329,61.1194,111.9774
1722,40.7301,61.1076,111.3108
1723,133.9151,61.1499,111.404
1724,150.3544,61.2016,111.5718
1725,124.7405,61.2384,111.2999
1726,143.5559,61.2861,111.4342
1727,158.3111,61.3423,112.8363
1728,31.1119,61.3248,111.4924
1729,169.2313,61.3872,112.6658
1730,170.1864,61.4501,113.1372
1731,178.5575,61.5178,113.5321
1732,67.1206,61.521,113.2835
1733,-102.687,61.4262,111.0356
1734,3.2117,61.3927,113.1001
1735,143.5738,61.44,112.9809
1736,131.6022,61.4805,114.0217
1737,118.8571,61.5135,113.531
1738,153.9103,61.5667,113.7233
1739,152.3298,61.6188,113.04
1740,37.1362,61.6048,111.9063
1741,166.514,61.665,112.9638
1742,179.0095,61.7324,113.0604
1743,-18.7608,61.6862,112.2974
1744,53.5699,61.6816,112.6528
1745,104.7634,61.7063,113.9301
1746,181.4439,61.7748,113.7311
1747,161.0692,61.8317,113.2933
1748,164.995,61.8907,114.8399
1749,153.069,61.9428,115.0594
1750,159.783,61.9987,116.4255
1751,173.224,62.0622,117.8938
1752,163.2778,62.12,118.0285
1753,149.3501,62.1698,117.8351
1754,118.9196,62.2021,117.3213
1755,141.6829,62.2474,117.5111
1756,148.5052,62.2965,119.3201
1757,125.2343,62.3324,118.7551
1758,29.7199,62.3138,117.5602
1759,187.4758,62.385,118.6899
1760,153.5926,62.4368,118.8494
1761,197.8898,62.5137,119.2116
1762,119.3434,62.546,121.3071
1763,-170.3391,62.4139,117.9576
1764,157.9573,62.468,119.2007
1765,141.625,62.5129,120.2625
1766,153.5076,62.5644,122.4257
1767,150.6951,62.6143,122.4912
1768,165.2101,62.6723,123.0165
1769,163.1527,62.7291,123.4211
1770,127.8037,62.7659,123.5937
1771,162.187,62.822,123.8764
1772,156.0011,62.8746,124.9661
1773,162.2098,62.9306,124.7929
1774,162.2321,62.9866,125.5316
1775,46.1483,62.9771,124.7198
1776,32.874,62.9602,123.5809
1777,104.0151,62.9833,124.6271
1778,159.4711,63.0375,124.6475
1779,137.1368,63.0792,124.8733
1780,159.6369,63.1334,125.0847
1781,180.4273,63.1993,125.1796
1782,174.5044,63.2618,126.6247
1783,28.6077,63.2423,125.2317
1784,131.672,63.2807,124.8206
1785,136.0233,63.3214,124.6631
1786,174.9462,63.3839,124.5721
1787,111.4269,63.4108,124.4728
1788,145.2226,63.4566,124.4302
1789,148.6712,63.5042,124.5133
1790,76.6351,63.5115,123.7622
1791,15.2275,63.4846,123.4812
1792,-15.8393,63.4403,121.4684
1793,161.6956,63.4951,122.7078
1794,171.857,63.5555,122.6582
1795,43.1809,63.5442,122.5602
1796,14.7263,63.517,121.5295
1797,20.3412,63.493,119.8531
1798,-1.5816,63.4568,118.4218
1799,61.3527,63.4556,118.0815
1800,-104.5922,63.3622,115.5006
1801,30.5284,63.344,114.2174
1802,33.3267,63.3273,115.1548
1803,23.0224,63.305,115.1845
1804,154.1582,63.3553,114.8425
1805,123.983,63.3889,114.8045
1806,144.1512,63.4337,115.795
1807,199.9846,63.5092,116.2179
1808,162.9867,63.5642,116.5986
1809,190.0507,63.6342,117.2164
1810,139.937,63.6763,117.1138
1811,17.7859,63.651,115.5477
1812,158.6058,63.7034,115.3078
1813,86.9622,63.7162,114.7357
1814,5.1813,63.6839,113.3066
1815,174.3473,63.7449,113.5927
1816,138.6751,63.7862,113.3489
1817,151.225,63.8343,114.1787
1818,98.2988,63.8533,113.8478
1819,47.9038,63.8445,112.8012
1820,20.9715,63.8209,111.4137
1821,46.1512,63.8112,110.1369
1822,158.5479,63.8632,111.315
1823,49.6814,63.8554,110.4727
1824,40.1596,63.8425,109.3708
1825,43.6655,63.8314,108.56
1826,177.2827,63.8935,108.8973
1827,137.1854,63.9336,108.686
1828,-7.9709,63.8943,108.2952
1829,-12.0134,63.8528,106.4827
1830,151.703,63.9008,106.2979
1831,29.8085,63.8822,104.8104
1832,177.232,63.9441,105.9115
1833,192.7274,64.0143,108.8657
1834,52.6036,64.0081,109.3596
1835,7.2801,63.9772,107.9967
1836,-110.206,63.8823,105.5786
1837,31.0475,63.8644,104.7005
1838,55.1165,63.8597,103.7125
1839,-5.6093,63.8219,102.1332
1840,31.4335,63.8043,102.0761
1841,119.8863,63.8348,101.6098
1842,16.0676,63.8088,99.9804
1843,125.3886,63.8422,101.4219
1844,174.6641,63.9023,102.6329
1845,23.676,63.8805,101.822
1846,53.4879,63.8749,100.5424
1847,146.8707,63.9199,100.4004
1848,-14.3078,63.8775,98.6074
1849,9.4002,63.8481,97.1707
1850,-46.6132,63.7883,95.1068
1851,23.354,63.7665,93.6081
1852,22.2242,63.7441,92.1975
1853,202.4792,63.8189,92.7288
1854,127.8955,63.8535,92.8186
1855,52.7099,63.8475,91.9289
1856,177.2854,63.9086,92.2167
1857,-122.5451,63.8082,89.7389
1858,180.2445,63.8709,91.2441
1859,64.8663,63.8714,90.018
1860,145.5098,63.9153,89.9372
1861,178.7071,63.977,89.7454
1862,44.5233,63.9665,88.9972
1863,184.2665,64.0311,92.5432
1864,174.897,64.0906,92.7126
1865,122.764,64.1221,92.524
1866,-195.1417,63.9831,89.0375
1867,94.7497,63.9996,88.4781
1868,25.2169,63.9788,87.0781
1869,87.4528,63.9914,86.3211
1870,51.7944,63.9849,85.561
1871,140.2879,64.0256,85.342
1872,87.1101,64.038,84.6531
1873,107.6623,64.0613,84.1077
1874,112.5383,64.0871,83.6107
1875,-148.1876,63.9739,81.6674
1876,118.1596,64.0028,82.5202
1877,174.3465,64.0616,83.2235
1878,182.8709,64.1249,83.4575
1879,114.6035,64.1517,83.2322
1880,147.8754,64.1963,83.1146
1881,141.3202,64.2373,82.7235
1882,-90.8606,64.1548,80.0699
1883,177.9423,64.2153,81.5632
1884,122.3029,64.2461,81.4695
1885,146.1269,64.2895,81.5705
1886,154.9231,64.3376,81.3703
1887,-210.9293,64.1917,78.1468
1888,176.4221,64.2512,78.4587
1889,131.6343,64.2868,78.2884
1890,147.4647,64.3309,78.9967
1891,190.669,64.3977,80.7511
1892,158.6662,64.4475,82.4961
1893,155.8894,64.4958,82.4381
1894,163.7136,64.5482,82.3567
1895,150.2003,64.5934,83.4268
1896,164.6016,64.6461,84.9256
1897,180.5717,64.7072,86.5279
1898,146.8247,64.7505,88.012
1899,8.1329,64.7207,87.4798
1900,160.3811,64.771,90.1295
1901,149.8093,64.8158,91.3223
1902,169.8461,64.871,92.6875
1903,-128.4892,64.7694,91.1724
1904,157.3943,64.818,91.2048
1905,51.3515,64.811,90.4784
1906,45.0282,64.8006,89.4872
1907,155.1187,64.8479,89.0385
1908,140.4702,64.8876,88.8134
1909,8.8961,64.8582,87.0018
1910,182.2625,64.9197,87.4251
1911,20.2675,64.8963,87.4499
1912,175.5535,64.9542,87.6194
1913,45.164,64.9439,87.2014
1914,142.3591,64.9843,88.5732
1915,161.7974,65.0349,88.4477
1916,163.0656,65.086,88.6916
1917,39.0947,65.0725,87.5703
1918,183.5351,65.1342,88.4226
1919,-102.8053,65.0467,86.9156
1920,0.105,65.0129,86.7069
1921,148.1629,65.0562,87.727
1922,-104.8448,64.9678,85.0931
1923,203.9064,65.04,86.6353
1924,179.066,65.0993,88.0244
1925,170.6194,65.1541,89.2939
1926,190.3072,65.2191,89.4242
1927,146.6895,65.2614,89.5192
1928,1.5894,65.2284,89.6148
1929,-61.2779,65.1628,89.1222
1930,116.5562,65.1894,88.7707
1931,166.794,65.242,90.1406
1932,162.1904,65.2922,89.9901
1933,183.4407,65.3533,89.8973
1934,169.5475,65.4072,91.0667
1935,187.6545,65.4704,92.8705
1936,170.2004,65.5245,95.6745
1937,178.6178,65.5829,97.1502
1938,35.8244,65.5675,96.9573
1939,42.5241,65.5556,97.4386
1940,-13.9299,65.5147,96.985
1941,28.9851,65.4958,96.076
1942,20.2482,65.4725,96.1178
1943,161.5529,65.522,96.4794
1944,169.7414,65.5756,96.4302
1945,0.9133,65.5423,96.2026
1946,158.2609,65.59,97.2503
1947,145.6147,65.6311,97.2378
1948,146.148,65.6724,98.8423
1949,146.3454,65.7138,100.2118
1950,-29.8805,65.6648,100.3791
1951,133.3304,65.6995,101.4789
1952,-6.7134,65.6624,101.1895
1953,154.3711,65.7078,100.7084
1954,52.8661,65.7012,99.9581
1955,153.2159,65.746,100.9632
1956,138.9358,65.7834,100.5797
1957,100.9311,65.8014,102.8144
1958,125.141,65.8317,102.2634
1959,156.7097,65.8781,103.1818
1960,200.4809,65.9467,103.7315
1961,104.1496,65.9662,102.986
1962,130.2431,65.999,103.8432
1963,65.802,65.9989,102.6585
1964,109.4968,66.021,102.0045
1965,150.9776,66.0643,102.2867
1966,17.0896,66.0394,104.409
1967,-153.827,65.9276,101.9232
1968,118.3787,65.9542,102.8548
1969,73.2234,65.9579,102.7125
1970,1.9232,65.9254,102.2138
1971,103.1583,65.9443,101.8425
1972,171.6508,65.9979,102.6879
1973,170.9863,66.0511,103.3212
1974,58.6626,66.0474,102.7824
1975,146.9574,66.0884,105.7339
1976,151.647,66.1317,106.0687
1977,170.6773,66.1845,106.032
1978,121.3539,66.2124,105.4169
1979,164.8214,66.2623,105.9191
1980,150.3861,66.3047,105.9442
1981,126.1153,66.3349,105.7921
1982,132.9824,66.3686,108.0305
1983,184.5791,66.4282,108.0969
1984,86.6974,66.4384,107.7409
1985,6.9974,66.4084,106.3496
1986,186.6132,66.469,106.6665
1987,141.9558,66.507,110.1953
1988,179.8398,66.564,110.2295
1989,40.7404,66.551,109.3206
1990,191.0234,66.6135,109.7561
1991,58.4814,66.6094,108.4343
1992,139.6001,66.6461,108.2436
1993,181.0987,66.7035,108.4957
1994,208.5513,66.7747,108.9441
1995,172.8859,66.8278,109.1709
1996,168.7445,66.8789,109.2124
1997,144.6454,66.9178,108.8531
1998,40.5563,66.9046,107.7904
1999,6.7152,66.8745,107.7762
2000,159.5747,66.9209,107.7682
2001,158.1882,66.9665,107.852
2002,136.6939,67.0013,107.5204
2003,160.7544,67.0481,110.4129
2004,193.0201,67.111,110.7691
2005,188.9604,67.1718,112.1452
2006,133.9509,67.2051,113.0344
2007,185.6668,67.2641,113.3399
2008,124.9993,67.2928,113.1852
2009,20.3455,67.2695,113.2997
2010,132.7166,67.302,112.8043
2011,70.6703,67.3037,113.3083
2012,181.6887,67.3606,113.3696
2013,197.7175,67.4253,114.8952
2014,157.8117,67.4702,115.0497
2015,181.0892,67.5266,115.2426
2016,156.8332,67.5709,115.1803
2017,87.1383,67.5806,115.6607
2018,150.0479,67.6214,115.3258
2019,211.5875,67.6927,118.4698
2020,189.8026,67.7532,120.3668
2021,62.739,67.7507,119.5125
2022,179.6685,67.8061,122.3576
2023,135.5805,67.8396,121.6744
2024,258.8341,67.9339,122.4721
2025,215.1155,68.0066,122.917
2026,177.1192,68.0605,122.7851
2027,182.9866,68.1172,123.1481
2028,141.0922,68.1532,124.5431
2029,40.4813,68.1395,125.5607
2030,171.8289,68.1906,126.1135
2031,127.106,68.2196,125.7166
2032,164.3049,68.2669,125.7377
2033,147.5479,68.3059,125.3788
2034,-15.6418,68.2646,123.5269
2035,134.5449,68.2972,122.9958
2036,3.9464,68.2656,121.3333
2037,150.2237,68.3058,121.0493
2038,158.2598,68.35,122.2737
2039,204.1181,68.4165,123.8896
2040,146.0189,68.4546,125.4891
2041,194.1212,68.5161,127.1405
2042,181.2002,68.5713,128.75
2043,173.0673,68.6225,128.8651
2044,140.21,68.6575,128.5698
2045,159.5596,68.702,130.1563
2046,135.032,68.7344,129.924
2047,160.8264,68.7794,130.0761
2048,146.645,68.8174,130.0811
2049,162.317,68.863,130.2408
2050,11.1053,68.8348,130.6507
2051,187.6693,68.8928,131.1941
2052,42.8925,68.8801,131.6901
2053,161.7487,68.9253,131.7639
2054,13.6507,68.8984,131.3717
2055,167.8385,68.9466,131.518
2056,124.1468,68.9734,131.3701
2057,173.3355,69.0242,132.0941
2058,147.1525,69.0621,132.3142
2059,-20.7598,69.0185,130.5395
2060,50.9691,69.0097,129.0444
2061,159.101,69.0535,129.5939
2062,28.0761,69.0336,128.5723
2063,153.5617,69.0746,129.4499
2064,40.8689,69.0609,128.7636
2065,177.5838,69.1134,129.0296
2066,165.9956,69.1603,130.5187
2067,153.1139,69.201,133.5881
2068,39.2414,69.1865,132.7967
2069,191.5036,69.2456,133.9795
2070,180.5177,69.2993,135.7655
2071,232.4204,69.3781,137.0581
2072,163.8617,69.4237,136.9802
2073,33.8397,69.4065,135.6087
2074,172.5445,69.4563,136.7476
2075,172.3586,69.5059,137.0016
2076,150.8431,69.545,136.9935
2077,174.2834,69.5955,137.0296
2078,-14.1077,69.5552,135.675
2079,62.2052,69.5516,134.6488
2080,37.8658,69.5364,133.5236
2081,170.8523,69.5851,133.971
2082,153.9226,69.6256,134.1804
2083,121.7445,69.6506,133.552
2084,153.6038,69.6909,134.2211
2085,147.3934,69.7282,135.6251
2086,97.4673,69.7415,134.7336
2087,169.7127,69.7894,135.0112
2088,181.4159,69.8428,135.0269
2089,21.2732,69.8196,134.8323
2090,190.5471,69.8774,134.8275
2091,-11.7744,69.8383,134.1249
2092,21.5922,69.8152,132.9449
2093,151.9703,69.8545,132.6536
2094,165.9017,69.9004,132.2271
2095,17.9728,69.8756,130.678
2096,128.1898,69.9034,130.2724
2097,40.7774,69.8895,129.2337
2098,139.3252,69.9226,130.2214
2099,42.7898,69.9097,130.5822
2100,227.1588,69.9846,131.258
2101,30.8113,69.9659,129.9842
2102,152.3233,70.0051,130.1405
2103,157.0959,70.0465,130.1039
2104,171.4807,70.0947,129.8885
2105,29.3213,70.0753,128.2922
2106,171.1257,70.1233,128.6639
2107,-37.9622,70.072,126.4276
2108,122.8701,70.0971,126.4063
2109,49.5511,70.0873,126.6984
2110,28.3897,70.0676,125.6551
2111,179.5696,70.1194,126.7441
2112,155.777,70.16,126.485
2113,151.3752,70.1984,126.0216
2114,21.7759,70.1755,124.6612
2115,209.3949,70.2414,124.9443
2116,-72.8521,70.1737,122.6474
2117,137.4208,70.2055,123.1502
2118,109.2594,70.2239,122.7423
2119,-125.4138,70.1316,119.3723
2120,47.501,70.1209,117.9493
2121,-39.104,70.0694,116.9309
2122,32.2423,70.0516,115.4566
2123,125.9253,70.0779,115.3601
2124,-21.2313,70.0349,112.5594
2125,48.7565,70.0249,110.8958
2126,44.5042,70.0129,109.5697
2127,14.894,69.987,107.8888
2128,-6.8523,69.9509,106.4093
2129,27.9044,69.9312,106.2835
2130,157.3039,69.9722,106.1383
2131,125.5679,69.9983,106.1229
2132,158.4909,70.0398,106.0648
2133,16.7155,70.0148,104.7564
2134,12.6579,69.9879,105.0394
2135,138.8437,70.0201,105.0824
2136,-48.135,69.9648,104.5616
2137,-7.4889,69.9286,102.9845
2138,-44.1575,69.8752,100.9603
2139,178.9958,69.9262,100.7091
2140,157.948,69.9674,100.8284
2141,142.213,70.0011,100.3093
2142,156.4869,70.0415,100.0622
2143,155.992,70.0816,99.8914
2144,47.619,70.0711,98.9655
2145,162.208,70.1141,98.992
2146,166.3642,70.1589,99.3053
2147,-21.6847,70.1161,97.4802
2148,165.2213,70.1604,97.666
2149,-25.6022,70.1159,95.7868
2150,-25.9276,70.0712,95.4164
2151,56.6583,70.065,94.1063
2152,172.8283,70.1127,95.4057
2153,184.2004,70.1657,95.6302
2154,153.3854,70.2043,97.0276
2155,-6.6424,70.1687,95.2827
2156,-66.6709,70.1052,93.3746
2157,152.8104,70.1435,93.1693
2158,143.8963,70.1777,93.1368
2159,46.0569,70.1666,93.8049
2160,174.8778,70.215,95.044
2161,-9.5723,70.1781,93.3573
2162,138.3218,70.2096,94.4597
2163,-12.4654,70.1714,92.7995
2164,36.8845,70.156,92.7596
2165,-32.5366,70.1086,90.6584
2166,-9.0676,70.072,88.9078
2167,187.1217,70.1261,89.2479
2168,50.3614,70.1169,89.3591
2169,9.1673,70.0888,87.5357
2170,184.0386,70.1413,87.5709
2171,177.8299,70.1909,87.025
2172,171.5354,70.2376,87.1017
2173,225.1475,70.3089,89.0148
2174,254.8605,70.3938,89.838
2175,175.8223,70.4423,89.8726
2176,-7.1344,70.4066,88.2928
2177,171.7886,70.4532,88.2679
2178,140.8593,70.4855,89.8176
2179,156.8447,70.5251,90.764
2180,-0.4445,70.4926,90.3809
2181,-6.7014,70.4572,88.6053
2182,114.712,70.4775,88.2132
2183,-65.6768,70.4151,86.339
2184,159.4159,70.4559,86.3971
2185,11.2243,70.4287,85.0354
2186,143.3467,70.4621,85.4942
2187,-197.6745,70.3395,81.8204
2188,141.7176,70.3721,81.4234
2189,160.1691,70.4131,82.8123
2190,9.0764,70.3851,80.9976
2191,-193.4612,70.2647,79.1808
2192,147.6809,70.3,80.4416
2193,190.9727,70.3551,80.8317
2194,210.5186,70.4189,81.2778
2195,131.386,70.4467,82.412
2196,42.4755,70.434,81.5548
2197,150.506,70.4704,82.6521
2198,267.3932,70.56,83.9328
2199,34.1554,70.5435,83.8464
2200,16.077,70.5187,81.7356
2201,-127.6893,70.4286,80.1506
2202,-156.6377,70.3255,77.061
2203,-8.5047,70.2897,75.405
2204,155.8809,70.3286,75.249
2205,-154.4368,70.2266,73.4114
2206,78.6862,70.2305,72.487
2207,124.0493,70.2549,74.1071
2208,-0.3812,70.2229,72.8746
2209,17.1287,70.1988,72.5504
2210,0.0639,70.1671,72.2672
2211,161.1139,70.2082,72.0826
2212,112.4999,70.2274,71.6498
2213,29.8769,70.2091,70.4348
2214,160.215,70.2498,71.8192
2215,-27.3867,70.2057,69.4514
2216,-158.4135,70.1025,68.5958
2217,-3.1114,70.0695,67.1905
2218,-45.6478,70.0173,65.6414
2219,-63.8243,69.957,66.2573
2220,-0.3754,69.9253,65.7785
2221,30.2936,69.9075,66.4725
2222,23.7181,69.8867,66.3873
2223,22.0726,69.8652,65.3487
2224,25.0937,69.8451,65.812
2225,-64.5332,69.7847,64.6791
2226,183.5232,69.8358,66.0693
2227,132.8121,69.864,67.2485
2228,-87.2198,69.7935,66.4448
2229,-139.1613,69.6998,64.7741
2230,26.8913,69.6806,63.47
2231,-5.6956,69.6468,62.1574
2232,104.115,69.6623,61.6136
2233,47.4161,69.6523,61.9206
2234,26.1035,69.6328,62.0551
2235,16.6614,69.6091,60.8333
2236,110.4562,69.6274,62.4192
2237,112.6152,69.6466,63.6202
2238,84.2117,69.6531,64.9039
2239,-8.7067,69.6181,63.0269
2240,150.342,69.6541,62.9508
2241,64.3995,69.6518,62.1727
2242,-24.0402,69.61,60.3674
2243,71.7427,69.6109,59.5249
2244,-14.5186,69.5735,58.9035
2245,-74.0609,69.5095,56.5409
2246,159.8561,69.5497,56.4758
2247,3.9318,69.5205,56.7319
2248,162.2298,69.5617,56.702
2249,34.2582,69.546,57.3006
2250,177.5166,69.594,59.3351
2251,-20.3251,69.5541,58.5652
2252,-3.0111,69.5219,56.8068
2253,46.804,69.5118,55.4329
2254,35.6372,69.4968,54.2554
2255,129.8279,69.5235,55.6201
2256,137.713,69.5537,57.6639
2257,59.7401,69.5494,56.7332
2258,21.6052,69.5282,55.5103
2259,170.7064,69.5729,56.7568
2260,138.7957,69.6036,56.396
2261,114.5216,69.6234,57.6369
2262,53.4474,69.6163,56.7882
2263,168.4672,69.66,58.5975
2264,-7.5057,69.6259,58.1536
2265,34.9249,69.6106,58.8282
2266,-17.3579,69.5722,58.7453
2267,25.1045,69.5526,57.1252
2268,135.723,69.5817,57.9788
2269,19.2111,69.5595,58.0792
2270,28.5586,69.5415,56.5244
2271,172.8631,69.587,56.4747
2272,131.0817,69.614,56.0702
2273,6.749,69.5864,53.8862
2274,160.1569,69.6262,52.9392
2275,-9.8592,69.5913,51.0824
2276,4.2095,69.5625,51.1958
2277,5.178,69.5343,49.5297
2278,43.7404,69.5229,48.5585
2279,140.9487,69.5543,48.3996
2280,175.1968,69.6006,50.156
2281,114.3732,69.6203,51.3667
2282,-174.6603,69.5132,48.473
2283,47.9261,69.5038,49.609
2284,-7.5592,69.47,47.9393
2285,38.7135,69.4566,48.2142
2286,42.1777,69.4446,47.2025
2287,22.0492,69.4239,49.3997
2288,7.3,69.3967,48.0555
2289,-26.9432,69.3547,46.1844
2290,158.6322,69.3936,47.68
2291,37.7182,69.3798,49.9918
2292,137.4659,69.4095,49.8896
2293,196.4813,69.4649,49.9447
2294,146.6197,69.4986,49.3057
2295,111.2463,69.5168,49.1043
2296,109.6668,69.5342,49.7762
2297,168.8798,69.5775,49.96
2298,117.0079,69.5981,48.4561
2299,-41.9112,69.5496,47.6954
2300,157.6977,69.588,49.1116
2301,17.952,69.5655,50.5681
2302,167.9117,69.6082,53.8136
2303,109.2609,69.6255,54.9912
2304,9.6017,69.5994,53.5284
2305,186.7661,69.6502,56.9404
2306,132.1059,69.6773,57.4746
2307,-46.762,69.6268,55.7665
2308,144.4619,69.6593,57.215
2309,152.7859,69.6953,58.5715
2310,21.3297,69.6743,58.7842
2311,24.3348,69.6547,57.4164
2312,176.3527,69.7009,58.0549
2313,210.9062,69.7619,59.8652
2314,172.261,69.8062,59.9857
2315,83.0901,69.812,61.0904
2316,154.1142,69.8484,64.2157
2317,122.6363,69.8711,65.4732
2318,165.3445,69.9123,67.5831
2319,189.4924,69.9639,70.1163
