episode,reward, average reward, 100-episode running mean reward
1533,-84.6964,47.4778,120.2164
1534,94.3531,47.5084,119.7055
1535,280.6862,47.6603,121.7588
1536,-8.1264,47.624,120.828
1537,243.4443,47.7514,122.9387
1538,148.3723,47.8168,122.8029
1539,185.0894,47.906,123.2208
1540,51.7886,47.9085,122.3435
1541,193.3784,48.0029,124.1691
1542,309.8236,48.1727,125.526
1543,255.9723,48.3074,127.8091
1544,252.2753,48.4395,130.4821
1545,-9.8976,48.4017,129.1689
1546,-12.9891,48.362,127.9297
1547,266.3788,48.503,129.2905
1548,224.6812,48.6168,130.154
1549,93.0577,48.6455,132.3968
1550,122.6238,48.6932,133.819
1551,283.6116,48.8446,135.627
1552,-21.0579,48.7996,134.1683
1553,242.1699,48.9241,135.162
1554,146.5668,48.987,135.3038
1555,235.7101,49.107,136.1458
1556,241.0039,49.2304,137.5388
1557,61.5909,49.2383,136.7559
1558,116.5578,49.2815,137.6343
1559,229.9535,49.3974,139.6618
1560,237.9255,49.5182,140.6953
1561,55.2336,49.5219,139.9626
1562,238.5269,49.6429,141.1883
1563,79.892,49.6623,142.2824
1564,-47.5104,49.6001,140.2803
1565,122.2527,49.6466,140.7429
1566,161.8578,49.7182,142.0719
1567,220.8542,49.8274,141.9866
1568,120.4341,49.8725,142.8075
1569,-15.3092,49.8309,142.9063
1570,237.0583,49.9502,144.3834
1571,13.6539,49.9271,144.3167
1572,242.6923,50.0497,146.6974
1573,259.0726,50.1826,147.1727
1574,30.4679,50.17,146.4436
1575,254.1498,50.2996,149.1125
1576,265.332,50.436,151.4284
1577,-99.1336,50.3411,148.9609
1578,-218.3378,50.1709,145.5925
1579,36.4509,50.1622,145.6835
1580,266.5354,50.2991,147.0211
1581,268.4018,50.4371,149.9528
1582,-70.5814,50.3606,147.6897
1583,170.5885,50.4365,147.9431
1584,214.3716,50.54,148.4742
1585,160.2156,50.6092,150.4521
1586,105.1141,50.6436,148.653
1587,61.1427,50.6502,149.0053
1588,270.2244,50.7885,148.9914
1589,34.2405,50.7781,148.465
1590,150.0887,50.8405,148.2618
1591,259.1603,50.9715,151.1996
1592,62.1759,50.9785,150.4989
1593,31.4758,50.9663,150.0576
1594,260.032,51.0974,152.5359
1595,122.5033,51.1422,151.1716
1596,42.1438,51.1366,150.1714
1597,46.6561,51.1337,148.3938
1598,14.1574,51.1106,148.6856
1599,141.078,51.1669,149.9167
1600,271.6986,51.3047,153.1485
1601,260.7204,51.4355,154.2792
1602,-18.1233,51.3921,151.3843
1603,144.0022,51.4499,151.9077
1604,140.3975,51.5053,150.7296
1605,259.587,51.635,150.9281
1606,238.8709,51.7515,152.0069
1607,2.7854,51.7211,152.449
1608,19.6984,51.7012,150.1188
1609,252.6811,51.8261,151.0042
1610,176.6584,51.9036,152.3898
1611,259.8989,52.0327,153.2832
1612,231.6193,52.1441,154.1849
1613,250.5327,52.2671,154.0053
1614,135.3876,52.3186,152.9698
1615,127.0696,52.3649,151.6662
1616,32.6127,52.3527,150.2569
1617,298.8701,52.5051,152.818
1618,248.0018,52.626,152.5689
1619,261.2684,52.7548,152.3895
1620,-7.8816,52.7174,150.8697
1621,81.4077,52.7351,151.4824
1622,8.1606,52.7076,148.9776
1623,229.1532,52.8163,148.2506
1624,257.1561,52.9422,147.7786
1625,255.1474,53.0666,147.3898
1626,267.0906,53.1982,147.2812
1627,92.3907,53.2223,145.175
1628,-27.547,53.1727,145.0301
1629,284.4064,53.3146,146.9695
1630,260.5845,53.4418,146.5624
1631,277.7791,53.5793,146.6255
1632,264.7321,53.7087,147.8443
1633,271.4819,53.8421,151.4061
1634,274.4903,53.9771,153.2074
1635,286.0055,54.119,153.2606
1636,242.0592,54.2339,155.7625
1637,119.7766,54.274,154.5258
1638,254.5772,54.3962,155.5879
1639,106.6173,54.4281,154.8031
1640,44.4353,54.422,154.7296
1641,145.3294,54.4774,154.2491
1642,-33.1573,54.424,150.8193
1643,261.5658,54.5501,150.8752
1644,254.128,54.6715,150.8938
1645,-50.1274,54.6078,150.4915
1646,146.103,54.6634,152.0824
1647,272.1301,54.7954,152.1399
1648,296.2484,54.9419,152.8556
1649,106.4731,54.9732,152.9897
1650,268.4687,55.1026,154.4482
1651,132.1616,55.1492,152.9337
1652,35.8212,55.1376,153.5025
1653,265.5043,55.2648,153.7358
1654,230.898,55.371,154.5791
1655,124.9751,55.4131,153.4718
1656,133.552,55.4602,152.3972
1657,280.2466,55.5959,154.5838
1658,23.0803,55.5763,153.649
1659,39.6806,55.5667,151.7463
1660,136.472,55.6154,150.7318
1661,64.1216,55.6206,150.8206
1662,187.4759,55.6999,150.3101
1663,23.0933,55.6803,149.7421
1664,79.9046,55.6949,151.0163
1665,-30.3657,55.6432,149.4901
1666,15.2427,55.6189,148.024
1667,264.2451,55.7441,148.4579
1668,298.0541,55.8893,150.2341
1669,269.2739,56.0172,153.0799
1670,271.3846,56.1462,153.4232
1671,156.6698,56.2063,154.8533
1672,103.8216,56.2348,153.4646
1673,288.6473,56.3737,153.7604
1674,31.8727,56.3591,153.7744
1675,-48.1164,56.2967,150.7518
1676,247.6602,56.4109,150.575
1677,271.4312,56.5391,154.2807
1678,111.6674,56.5719,157.5807
1679,73.7761,56.5822,157.954
1680,187.066,56.6599,157.1593
1681,-44.0365,56.6,154.0349
1682,66.9686,56.6061,155.4104
1683,96.2926,56.6297,154.6675
1684,89.3652,56.6491,153.4174
1685,2.9983,56.6173,151.8452
1686,12.5384,56.5912,150.9195
1687,134.9876,56.6376,151.6579
1688,164.3928,56.7015,150.5996
1689,-73.0829,56.6246,149.5264
1690,147.5701,56.6784,149.5012
1691,168.9014,56.7448,148.5986
1692,254.049,56.8614,150.5173
1693,14.2722,56.8363,150.3453
1694,163.7046,56.8993,149.382
1695,37.7236,56.888,148.5342
1696,134.5634,56.9338,149.4584
1697,183.7139,57.0085,150.829
1698,123.9844,57.048,151.9272
1699,36.6265,57.036,150.8827
1700,-49.4987,56.9733,147.6708
1701,61.5011,56.976,145.6786
1702,148.1706,57.0295,147.3415
1703,190.589,57.108,147.8074
1704,13.6287,57.0824,146.5397
1705,157.5195,57.1414,145.519
1706,51.4669,57.138,143.645
1707,-48.0268,57.0764,143.1368
1708,27.6124,57.0592,143.216
1709,48.811,57.0543,141.1773
1710,281.1249,57.1854,142.222
1711,168.8992,57.2507,141.312
1712,96.9912,57.2739,139.9657
1713,137.0913,57.3205,138.8313
1714,-16.8392,57.2772,137.309
1715,51.7455,57.274,136.5558
1716,136.4702,57.3201,137.5943
1717,101.1952,57.3457,135.6176
1718,181.626,57.418,134.9538
1719,166.3431,57.4814,134.0046
1720,174.472,57.5494,135.8281
1721,-109.5332,57.4523,133.9187
1722,140.7052,57.5007,135.2441
1723,41.6756,57.4915,133.3694
1724,30.007,57.4756,131.0979
1725,-137.1286,57.3627,127.1751
1726,199.6002,57.4451,126.5002
1727,198.5829,57.5269,127.5621
1728,1.9816,57.4947,127.8574
1729,10.3581,57.4675,125.1169
1730,53.6015,57.4652,123.0471
1731,84.0726,57.4806,121.11
1732,87.8274,57.4981,119.341
1733,182.3904,57.5702,118.4501
1734,271.7828,57.6937,118.423
1735,47.5594,57.6879,116.0385
1736,139.0278,57.7347,115.0082
1737,123.1911,57.7724,115.0424
1738,150.0349,57.8255,113.997
1739,152.3085,57.8798,114.4539
1740,144.7283,57.9298,115.4568
1741,140.7141,57.9773,115.4106
1742,135.4582,58.0218,117.0968
1743,143.6145,58.0709,115.9173
1744,-2.8862,58.0359,113.3471
1745,75.275,58.0458,114.6012
1746,171.8079,58.111,114.8582
1747,194.9903,58.1893,114.0868
1748,161.909,58.2487,112.7434
1749,147.8408,58.2999,113.1571
1750,99.4244,58.3234,111.4667
1751,129.483,58.364,111.4399
1752,170.5818,58.4281,112.7875
1753,146.7528,58.4785,111.6
1754,0.3833,58.4453,109.2948
1755,139.134,58.4913,109.4364
1756,164.6494,58.5518,109.7474
1757,5.8662,58.5218,107.0036
1758,189.3531,58.5962,108.6663
1759,12.0635,58.5697,108.3901
1760,41.4752,58.56,107.4402
1761,167.8908,58.6221,108.4779
1762,61.937,58.624,107.2225
1763,-129.7672,58.5171,105.6939
1764,181.9221,58.5871,106.714
1765,26.9127,58.5692,107.2868
1766,145.0813,58.6181,108.5852
1767,-67.6592,58.5467,105.2662
1768,36.2608,58.5341,102.6482
1769,135.7272,58.5777,101.3128
1770,114.6665,58.6094,99.7456
1771,-16.2011,58.5672,98.0169
1772,44.5132,58.5592,97.4238
1773,43.1459,58.5505,94.9688
1774,146.1056,58.5999,96.1111
1775,-43.4721,58.5424,96.1575
1776,-10.003,58.5038,93.5809
1777,96.6571,58.5253,91.8332
1778,7.32,58.4965,90.7897
1779,200.6544,58.5764,92.0585
1780,6.0172,58.5468,90.248
1781,34.4268,58.5333,91.0326
1782,14.6712,58.5087,90.5097
1783,26.6585,58.4908,89.8133
1784,161.0277,58.5483,90.5299
1785,-100.5036,58.4592,89.4949
1786,-11.1508,58.4202,89.258
1787,32.875,58.4059,88.2369
1788,267.0803,58.5226,89.2638
1789,27.8993,58.5055,90.2736
1790,13.2707,58.4802,88.9306
1791,139.9296,58.5257,88.6409
1792,14.104,58.5009,86.2414
1793,121.29,58.5359,87.3116
1794,13.3309,58.5107,85.8079
1795,51.004,58.5066,85.9407
1796,-68.7354,58.4357,83.9077
1797,182.8772,58.505,83.8993
1798,68.5715,58.5106,83.3452
1799,27.6868,58.4934,83.2558
1800,176.6941,58.5591,85.5177
1801,87.2413,58.575,85.7751
1802,10.6842,58.5484,84.4003
1803,13.8098,58.5236,82.6325
1804,-7.3534,58.4871,82.4227
1805,28.7227,58.4706,81.1347
1806,159.1437,58.5264,82.2115
1807,25.9045,58.5083,82.9508
1808,142.4637,58.5548,84.0993
1809,270.0106,58.6716,86.3113
1810,132.2376,58.7123,84.8224
1811,148.2064,58.7617,84.6155
1812,261.1325,58.8734,86.2569
1813,-27.6477,58.8257,84.6095
1814,273.6535,58.9441,87.5144
1815,57.7073,58.9434,87.574
1816,-6.1794,58.9076,86.1475
1817,140.5444,58.9525,86.541
1818,107.8781,58.9794,85.8036
1819,29.698,58.9633,84.4371
1820,134.7892,59.005,84.0403
1821,273.1685,59.1226,87.8673
1822,42.6407,59.1135,86.8867
1823,176.6997,59.178,88.2369
1824,151.7395,59.2288,89.4542
1825,178.682,59.2942,92.6123
1826,-30.3154,59.2451,90.3132
1827,75.1973,59.2539,89.0793
1828,79.055,59.2647,89.85
1829,252.8156,59.3705,92.2746
1830,125.9014,59.4069,92.9976
1831,-53.4233,59.3453,91.6227
1832,18.1475,59.3228,90.9259
1833,23.5031,59.3032,89.337
1834,14.5746,59.2788,86.7649
1835,112.9826,59.3081,87.4191
1836,27.4793,59.2908,86.3037
1837,237.5157,59.3878,87.4469
1838,113.3925,59.4172,87.0805
1839,3.058,59.3865,85.588
1840,281.9905,59.5075,86.9606
1841,6.4532,59.4787,85.618
1842,14.1873,59.4541,84.4053
1843,22.906,59.4343,83.1982
1844,274.1,59.5507,85.9681
1845,274.4002,59.6671,87.9593
1846,275.5948,59.7841,88.9972
1847,120.567,59.817,88.2529
1848,279.1291,59.9357,89.4251
1849,254.5872,60.041,90.4926
1850,41.7352,60.0311,89.9157
1851,27.3589,60.0134,88.8945
1852,279.1433,60.1317,89.9801
1853,17.105,60.1085,88.6836
1854,266.8114,60.22,91.3479
1855,55.6399,60.2175,90.5129
1856,265.2347,60.328,91.5188
1857,44.1478,60.3193,91.9016
1858,47.613,60.3125,90.4842
1859,273.4474,60.4271,93.0981
1860,301.8058,60.5569,95.7014
1861,311.6336,60.6918,97.1388
1862,263.3977,60.8007,99.1534
1863,47.428,60.7935,100.9253
1864,14.4356,60.7686,99.2505
1865,243.0929,60.8664,101.4123
1866,-188.1167,60.7329,98.0803
1867,-16.3171,60.6917,98.5937
1868,62.3623,60.6926,98.8547
1869,35.4234,60.679,97.8517
1870,18.5281,60.6565,96.8903
1871,-110.2467,60.5652,95.9499
1872,262.8077,60.6732,98.1328
1873,245.7508,60.772,100.1589
1874,182.3739,60.8369,100.5215
1875,291.0203,60.9597,103.8665
1876,132.043,60.9976,105.2869
1877,161.3082,61.051,105.9334
1878,-21.2099,61.0072,105.6481
1879,172.9676,61.0668,105.3713
1880,15.9165,61.0428,105.4703
1881,231.9155,61.1336,107.4451
1882,289.9186,61.2552,110.1976
1883,13.4744,61.2298,110.0658
1884,244.5513,61.3271,110.901
1885,276.9843,61.4415,114.6759
1886,293.6635,61.5646,117.724
1887,32.4777,61.5492,117.7201
1888,14.1928,61.5241,115.1912
1889,164.5827,61.5787,116.558
1890,284.6688,61.6967,119.272
1891,255.6194,61.7993,120.4289
1892,43.8322,61.7898,120.7262
1893,22.6927,61.7691,119.7402
1894,253.4531,61.8703,122.1414
1895,14.2217,61.8452,121.7736
1896,27.6139,61.8271,122.7371
1897,279.8864,61.9421,123.7072
1898,263.9049,62.0485,125.6605
1899,243.9649,62.1443,127.8233
1900,288.2189,62.2633,128.9386
1901,48.6922,62.2561,128.5531
1902,168.6912,62.3121,130.1331
1903,69.662,62.316,130.6917
1904,136.899,62.3551,132.1342
1905,141.1643,62.3965,133.2586
1906,117.1193,62.4252,132.8384
1907,135.098,62.4633,133.9303
1908,101.6744,62.4839,133.5224
1909,99.7335,62.5034,131.8196
1910,45.2074,62.4943,130.9493
1911,39.7012,62.4824,129.8643
1912,38.334,62.4698,127.6363
1913,17.6055,62.4463,128.0888
1914,139.906,62.4868,126.7513
1915,-31.4414,62.4377,125.8599
1916,101.3595,62.4581,126.9352
1917,8.1129,62.4297,125.6109
1918,-14.3785,62.3897,124.3884
1919,47.7066,62.382,124.5685
1920,133.2577,62.4189,124.5531
1921,135.1216,62.4568,123.1727
1922,-16.0326,62.4159,122.5859
1923,171.442,62.4726,122.5334
1924,142.9393,62.5145,122.4454
1925,45.1626,62.5054,121.1102
1926,103.1159,62.5265,122.4445
1927,-27.4906,62.4798,121.4176
1928,127.4424,62.5135,121.9015
1929,18.2287,62.4905,119.5556
1930,64.1558,62.4914,118.9381
1931,147.0926,62.5352,120.9433
1932,-25.4069,62.4897,120.5078
1933,117.9412,62.5184,121.4521
1934,118.7583,62.5475,122.494
1935,50.8708,62.5414,121.8729
1936,150.9231,62.5871,123.1073
1937,30.8259,62.5707,121.0404
1938,171.0095,62.6266,121.6166
1939,147.8051,62.6706,123.064
1940,161.5236,62.7215,121.8594
1941,155.976,62.7696,123.3546
1942,13.7534,62.7443,123.3503
1943,80.4832,62.7535,123.926
1944,41.3833,62.7425,121.5989
1945,21.4022,62.7212,119.0689
1946,134.5699,62.7581,117.6586
1947,75.9371,62.7649,117.2123
1948,-4.342,62.7305,114.3776
1949,57.0894,62.7276,112.4026
1950,136.8567,62.7656,113.3539
1951,13.0362,62.7401,113.2106
1952,152.0966,62.7859,111.9402
1953,173.2118,62.8424,113.5012
1954,8.7497,62.8147,110.9206
1955,13.1282,62.7893,110.4955
1956,111.1658,62.814,108.9548
1957,82.3503,62.824,109.3368
1958,1.897,62.7929,108.8797
1959,94.7356,62.8092,107.0926
1960,141.8996,62.8496,105.4935
1961,127.4039,62.8825,103.6512
1962,149.1406,62.9264,102.5086
1963,84.7195,62.9375,102.8815
1964,17.473,62.9144,102.9119
1965,16.4002,62.8907,100.645
1966,129.7052,62.9247,103.8232
1967,172.7546,62.9805,105.7139
1968,32.6339,62.9651,105.4166
1969,148.8336,63.0087,106.5507
1970,137.3915,63.0465,107.7394
1971,51.3777,63.0406,109.3556
1972,119.0132,63.069,107.9177
1973,83.9898,63.0796,106.3001
1974,47.2158,63.0715,104.9485
1975,130.5889,63.1057,103.3442
1976,25.0492,63.0865,102.2742
1977,146.333,63.1286,102.1245
1978,100.834,63.1476,103.3449
1979,160.5194,63.1968,103.2204
1980,24.4852,63.1773,103.3061
1981,149.3593,63.2208,102.4806
1982,106.6721,63.2427,100.6481
1983,154.6299,63.2888,102.0597
1984,177.7461,63.3465,101.3916
1985,22.9654,63.3261,98.8514
1986,-27.7573,63.2803,95.6372
1987,-28.2314,63.2342,95.0301
1988,89.4208,63.2474,95.7824
1989,123.9244,63.2779,95.3758
1990,163.0308,63.328,94.1594
1991,2.9141,63.2977,91.6324
1992,172.8617,63.3527,92.9227
1993,50.5287,63.3462,93.201
1994,81.4256,63.3553,91.4808
1995,51.3791,63.3493,91.8523
1996,118.9815,63.3772,92.766
1997,19.1065,63.355,90.1582
1998,118.3931,63.3826,88.7031
1999,155.2357,63.4285,87.8158
2000,143.9279,63.4688,86.3729
2001,140.5024,63.5073,87.291
2002,167.019,63.559,87.2743
2003,154.8345,63.6045,88.126
2004,138.831,63.6421,88.1453
2005,136.6105,63.6785,88.0998
2006,186.5765,63.7397,88.7944
2007,156.6721,63.786,89.0101
2008,169.4445,63.8387,89.6878
2009,116.4315,63.8648,89.8548
2010,138.8687,63.9021,90.7914
2011,147.2801,63.9436,91.8672
2012,167.2551,63.995,93.1564
2013,47.6139,63.9868,93.4565
2014,144.4766,64.0268,93.5022
2015,26.7897,64.0083,94.0845
2016,164.2148,64.058,94.713
2017,125.8956,64.0887,95.8909
2018,134.9784,64.1238,97.3844
2019,160.5741,64.1716,98.5131
2020,147.703,64.2129,98.6576
2021,41.5964,64.2017,97.7223
2022,-7.2812,64.1664,97.8098
2023,-3.222,64.1331,96.0632
2024,22.2417,64.1124,94.8562
2025,29.0345,64.095,94.6949
2026,-7.236,64.0598,93.5914
2027,49.3359,64.0526,94.3597
2028,109.0003,64.0747,94.1753
2029,130.4621,64.1075,95.2976
2030,173.1542,64.1612,96.3876
2031,171.2411,64.2139,96.6291
2032,28.9046,64.1965,97.1722
2033,136.9779,64.2323,97.3625
2034,3.4082,64.2024,96.209
2035,82.3385,64.2113,96.5237
2036,57.8586,64.2082,95.5931
2037,151.2365,64.2509,96.7972
2038,162.9991,64.2994,96.7171
2039,-58.3658,64.2392,94.6554
2040,4.1604,64.2098,93.0817
2041,176.2274,64.2647,93.2842
2042,27.421,64.2466,93.4209
2043,101.6922,64.2649,93.633
2044,101.4659,64.2831,94.2338
2045,129.6819,64.3151,95.3166
2046,138.3055,64.3513,95.354
2047,11.0365,64.3252,94.705
2048,-13.6299,64.2872,94.6121
2049,138.4903,64.3234,95.4261
2050,158.149,64.3692,95.639
2051,140.4817,64.4063,96.9135
2052,50.8501,64.3997,95.901
2053,-7.3228,64.3647,94.0957
2054,133.8969,64.3986,95.3472
2055,47.5229,64.3904,95.6911
2056,17.3157,64.3675,94.7526
2057,62.9634,64.3668,94.5587
2058,159.7105,64.4131,96.1369
2059,-17.8693,64.3732,95.0108
2060,127.9999,64.404,94.8718
2061,16.9263,64.381,93.767
2062,110.9346,64.4036,93.385
2063,87.1645,64.4146,93.4094
2064,2.7648,64.3847,93.2624
2065,153.6675,64.428,94.635
2066,113.7763,64.4519,94.4757
2067,-2.3118,64.4196,92.7251
2068,155.8401,64.4638,93.9571
2069,53.9922,64.4587,93.0087
2070,131.2883,64.491,92.9477
2071,157.2074,64.5358,94.006
2072,6.96,64.508,92.8855
2073,-163.4475,64.398,90.4111
2074,-23.8189,64.3555,89.7007
2075,34.7139,64.3412,88.742
2076,-3.7219,64.3084,88.4543
2077,157.0813,64.3531,88.5618
2078,138.7545,64.3889,88.941
2079,5.2707,64.3604,87.3885
2080,30.4619,64.3441,87.4482
2081,172.7044,64.3962,87.6817
2082,1.5337,64.366,86.6303
2083,106.2948,64.3862,86.147
2084,46.2958,64.3775,84.8325
2085,114.7371,64.4016,85.7502
2086,34.9079,64.3875,86.3768
2087,96.5748,64.4029,87.6249
2088,95.5792,64.4178,87.6865
2089,-14.1554,64.3802,86.3057
2090,93.4315,64.3941,85.6097
2091,127.687,64.4244,86.8574
2092,85.8926,64.4347,85.9877
2093,184.6784,64.4921,87.3292
2094,32.8352,64.477,86.8433
2095,104.989,64.4963,87.3794
2096,166.2317,64.5449,87.8519
2097,20.0735,64.5237,87.8616
2098,104.5209,64.5427,87.7229
2099,10.5596,64.517,86.2761
2100,118.9685,64.5429,86.0265
2101,76.938,64.5488,85.3909
2102,42.3171,64.5383,84.1438
2103,-16.5379,64.4997,82.4301
2104,58.3805,64.4968,81.6256
2105,95.7983,64.5117,81.2175
2106,146.6814,64.5507,80.8185
2107,114.4062,64.5743,80.3959
2108,117.3245,64.5994,79.8747
2109,166.4627,64.6477,80.375
2110,168.5614,64.6969,80.6719
2111,115.9797,64.7212,80.3589
2112,59.9105,64.7189,79.2855
2113,127.4354,64.7486,80.0837
2114,0.2762,64.7181,78.6417
2115,175.0678,64.7703,80.1245
2116,104.3632,64.789,79.5259
2117,13.982,64.765,78.4068
2118,139.5047,64.8003,78.4521
2119,80.9163,64.8079,77.6555
2120,27.9107,64.7905,76.4576
2121,157.9628,64.8344,77.6212
2122,178.7319,64.8881,79.4814
2123,90.981,64.9004,80.4234
2124,89.6117,64.912,81.0971
2125,-0.8018,64.8811,80.7987
2126,171.1797,64.9311,82.5829
2127,168.7186,64.9799,83.7767
2128,135.1945,65.0129,84.0387
2129,162.2615,65.0586,84.3566
2130,-15.5166,65.0207,82.4699
2131,12.1554,64.9959,80.8791
2132,102.2434,65.0134,81.6125
2133,24.7003,64.9945,80.4897
2134,31.046,64.9786,80.7661
2135,47.1903,64.9703,80.4146
2136,109.8118,64.9913,80.9341
2137,129.0836,65.0212,80.7126
2138,96.1749,65.0358,80.0444
2139,133.3636,65.0678,81.9616
2140,113.7115,65.0905,83.0572
2141,107.8587,65.1105,82.3735
2142,128.082,65.1399,83.3801
2143,-21.9523,65.0992,82.1436
2144,63.5312,65.0985,81.7643
2145,14.9438,65.0751,80.6169
2146,108.5279,65.0954,80.3191
2147,150.8804,65.1353,81.7176
2148,130.4298,65.1657,83.1582
2149,140.9645,65.201,83.1829
2150,98.6963,65.2166,82.5884
2151,107.9068,65.2364,82.2626
2152,141.4899,65.2718,83.169
2153,124.2122,65.2992,84.4844
2154,18.5076,65.2775,83.3305
2155,-1.1322,65.2467,82.8439
2156,147.0258,65.2846,84.141
2157,121.4532,65.3107,84.7259
2158,92.1054,65.3231,84.0499
2159,127.4226,65.3518,85.5028
2160,92.5781,65.3644,85.1486
2161,58.5032,65.3613,85.5644
2162,171.3755,65.4103,86.1688
2163,172.9026,65.46,87.0262
2164,49.3188,65.4525,87.4917
2165,70.7119,65.455,86.6621
2166,154.4358,65.496,87.0687
2167,129.7731,65.5257,88.3896
2168,-95.8104,65.4513,85.8731
2169,130.4641,65.4813,86.6378
2170,160.282,65.525,86.9277
2171,114.1428,65.5473,86.4971
2172,-14.606,65.5104,86.2814
2173,54.8499,65.5055,88.4644
2174,84.4019,65.5142,89.5466
2175,61.5685,65.5124,89.8152
2176,104.0577,65.5301,90.8929
2177,35.7363,65.5164,89.6795
2178,167.7773,65.5634,89.9697
2179,10.0854,65.5379,90.0179
2180,45.2088,65.5286,90.1653
2181,20.4827,65.508,88.6431
2182,133.0819,65.5389,89.9586
2183,6.0216,65.5117,88.9559
2184,73.0188,65.5151,89.2231
2185,159.8927,65.5583,89.6747
2186,253.2601,65.6442,91.8582
2187,138.4914,65.6775,92.2773
2188,175.3161,65.7276,93.0747
2189,46.0735,65.7186,93.677
2190,60.9711,65.7164,93.3524
2191,141.5914,65.7511,93.4914
2192,149.5499,65.7893,94.128
2193,147.62,65.8266,93.7574
2194,47.8361,65.8184,93.9074
2195,46.9865,65.8098,93.3274
2196,173.8977,65.859,93.4041
2197,16.3279,65.8365,93.3666
2198,143.06,65.8716,93.752
2199,-22.2379,65.8316,93.424
2200,138.3058,65.8645,93.6174
2201,186.6988,65.9194,94.715
2202,145.7178,65.9556,95.749
2203,153.9193,65.9956,97.4536
2204,6.5137,65.9686,96.9349
2205,21.4218,65.9484,96.1912
2206,152.7957,65.9878,96.2523
2207,13.9429,65.9642,95.2477
2208,167.6584,66.0102,95.751
2209,126.7715,66.0377,95.3541
2210,39.0194,66.0255,94.0587
2211,93.6696,66.038,93.8356
2212,217.9123,66.1067,95.4156
2213,52.9938,66.1007,94.6712
2214,-26.1248,66.0591,94.4072
2215,49.6482,66.0517,93.153
2216,112.4668,66.0726,93.234
2217,31.8303,66.0572,93.4125
2218,137.253,66.0893,93.39
2219,111.855,66.1099,93.6994
2220,18.4761,66.0884,93.605
2221,52.633,66.0824,92.5517
2222,113.6075,66.1038,91.9005
2223,16.9687,66.0817,91.1604
2224,133.0984,66.1118,91.5952
2225,39.2768,66.0997,91.996
2226,106.8215,66.118,91.3524
2227,145.0453,66.1535,91.1157
2228,127.4541,66.181,91.0383
2229,162.5857,66.2242,91.0415
2230,44.6717,66.2146,91.6434
2231,35.1208,66.2006,91.8731
2232,153.7843,66.2399,92.3885
2233,20.048,66.2192,92.342
2234,19.3882,66.1982,92.2254
2235,160.9478,66.2406,93.3629
2236,136.6103,66.2721,93.6309
2237,107.3869,66.2905,93.414
2238,94.0842,66.3029,93.3931
2239,147.4372,66.3391,93.5338
2240,173.4626,66.387,94.1313
2241,132.6414,66.4165,94.3791
2242,5.4676,66.3893,93.153
2243,16.9475,66.3673,93.542
2244,46.2407,66.3583,93.3691
2245,170.4226,66.4047,94.9239
2246,-56.5348,66.3499,93.2732
2247,10.7244,66.3252,91.8717
2248,-289.186,66.167,87.6755
2249,142.8782,66.2011,87.6947
2250,166.1645,66.2456,88.3693
2251,-48.1921,66.1947,86.8084
2252,-1.1071,66.1649,85.3824
2253,136.5758,66.1961,85.506
2254,30.3326,66.1802,85.6243
2255,25.8393,66.1623,85.894
2256,-17.8808,66.1251,84.2449
2257,148.0011,66.1613,84.5104
2258,40.6031,66.15,83.9954
2259,-1.1695,66.1202,82.7095
2260,159.0592,66.1613,83.3743
2261,156.8135,66.2014,84.3574
2262,42.5269,66.191,83.0689
2263,46.126,66.1821,81.8011
2264,55.9268,66.1776,81.8672
2265,152.0469,66.2155,82.6805
2266,16.2943,66.1934,81.2991
2267,-5.4682,66.1618,79.9467
2268,94.7734,66.1744,81.8526
2269,136.6849,66.2055,81.9148
2270,16.7831,66.1838,80.4798
2271,154.674,66.2227,80.8851
2272,32.594,66.2079,81.3571
2273,66.8469,66.2082,81.4771
2274,135.7399,66.2388,81.9904
2275,105.0528,66.2558,82.4253
2276,-16.302,66.2196,81.2217
2277,1.7672,66.1913,80.882
2278,70.5603,66.1932,79.9098
2279,157.0103,66.233,81.3791
2280,191.2123,66.2878,82.8391
2281,134.0454,66.3175,83.9747
2282,160.8195,66.359,84.2521
2283,153.3037,66.397,85.7249
2284,145.8172,66.4318,86.4529
2285,-22.7258,66.3928,84.6267
2286,21.7431,66.3733,82.3116
2287,-29.3707,66.3314,80.6329
2288,105.1435,66.3484,79.9312
2289,153.9847,66.3866,81.0103
2290,-107.4892,66.3107,79.3257
2291,39.0201,66.2988,78.3
2292,140.5762,66.3312,78.2103
2293,-8.8123,66.2984,76.646
2294,-24.2866,66.259,75.9247
2295,28.173,66.2424,75.7366
2296,28.0877,66.2257,74.2785
2297,-9.5765,66.1927,74.0194
2298,11.2009,66.1688,72.7009
2299,143.3351,66.2024,74.3566
2300,27.7658,66.1857,73.2512
2301,144.4456,66.2197,72.8287
2302,20.642,66.1999,71.5779
2303,16.3157,66.1782,70.2019
2304,153.4236,66.2161,71.671
2305,30.7277,66.2007,71.764
2306,5.1011,66.1742,70.2871
2307,130.7806,66.2022,71.4554
2308,35.0332,66.1887,70.1292
2309,50.5516,66.1819,69.367
2310,-20.6173,66.1443,68.7706
2311,30.8147,66.1291,68.1421
2312,30.8706,66.1138,66.2717
2313,144.5622,66.1477,67.1873
2314,70.2906,66.1495,68.1515
2315,7.3458,66.1241,67.7285
2316,14.2044,66.1017,66.7459
2317,-22.4345,66.0635,66.2032
